_ID, TimeSt,Country,Province,City,Latitude,Longitude
5058858,2017-06-21 11:37:52.753,CA,AB,Wabamun,53.55824,-114.46683
5059441,2017-06-21 07:37:59.613,CA,MB,Winnipeg,49.90820,-97.17070
5059886,2017-06-21 03:37:59.660,CA,AB,Calgary,50.94161,-113.98239
5059973,2017-06-21 18:37:59.720,CA,ON,Toronto,43.66808,-79.38404
5060252,2017-06-21 09:37:57.050,CA,MB,Winnipeg,49.82414,-97.15159
5060726,2017-06-21 06:37:58.810,CA,MB,Brandon,49.81636,-99.96521
5060797,2017-06-21 06:37:59.593,CA,AB,Calgary,51.09460,-114.11500
5060907,2017-06-21 17:37:59.687,CA,AB,Sherwood Park,53.49930,-113.13100
5061222,2017-06-21 01:38:03.910,CA,ON,Cumberland,45.45000,-75.25000
5061292,2017-06-21 11:38:03.920,CA,AB,Edmonton,53.44056,-113.41504
5061331,2017-06-21 06:38:04.090,CA,BC,West Vancouver,49.36516,-123.28144
5061358,2017-06-21 07:38:00.997,CA,AB,Edmonton,53.61652,-113.54001
5061456,2017-06-21 04:38:03.920,CA,BC,Summerland,49.59080,-119.68100
5061590,2017-06-21 14:38:05.663,CA,ON,North York,43.72295,-79.41648
5061964,2017-06-21 01:38:04.143,CA,ON,Woodbridge,43.77987,-79.61771
5062071,2017-06-21 08:38:03.843,CA,AB,Edmonton,53.50278,-113.62187
5062129,2017-06-21 13:38:03.850,CA,ON,Clifford,43.96667,-80.98400
5062404,2017-06-21 16:38:08.530,CA,BC,Nanaimo,49.12406,-123.91593
5062939,2017-06-21 19:38:09.843,CA,ON,Markham,43.90533,-79.37917
5063057,2017-06-21 20:38:10.700,CA,ON,Oakville,43.49650,-79.65960
5063700,2017-06-21 22:38:12.353,CA,AB,Lethbridge,49.66895,-112.90533
5063796,2017-06-21 16:38:13.490,CA,ON,Windsor,42.33923,-82.92377
5063999,2017-06-21 22:38:14.910,CA,AB,Calgary,51.12830,-114.19400
5064224,2017-06-21 12:38:14.857,CA,AB,Calgary,51.14850,-114.21800
5064433,2017-06-21 07:38:15.373,CA,ON,Scarborough,43.77383,-79.25693
5064733,2017-06-21 18:38:14.980,CA,AB,Spruce Grove,53.54335,-113.90685
5064910,2017-06-21 21:38:14.793,CA,AB,Calgary,51.08873,-113.95179
5064980,2017-06-21 20:38:15.313,CA,MB,Winnipeg,49.82372,-97.07554
5065160,2017-06-21 20:38:17.013,CA,BC,New Westminster,49.21460,-122.92300
5066506,2017-06-21 00:38:26.543,CA,ON,Keswick,44.22280,-79.46040
5066825,2017-06-21 19:38:25.520,CA,NB,Moncton,46.10876,-64.80491
5066980,2017-06-21 07:38:26.063,CA,ON,Saint Catharines,43.19230,-79.25590
5067164,2017-06-21 21:38:30.523,CA,ON,Owen Sound,44.57658,-80.94427
5067312,2017-06-21 18:38:30.380,CA,MB,Winnipeg,49.92429,-97.16960
5067774,2017-06-21 05:38:33.137,CA,AB,Fort Mackay,57.32870,-111.75580
5067982,2017-06-21 13:38:30.247,CA,MB,Winnipeg,49.88340,-96.84910
5068553,2017-06-21 07:38:32.780,CA,AB,Fort Mcmurray,56.74287,-111.47692
5069725,2017-06-21 11:38:40.153,CA,NL,Grand Falls-Windsor,48.95110,-55.67110
5070905,2017-06-21 12:38:45.290,CA,ON,Toronto,43.66030,-79.45900
5071265,2017-06-21 22:38:45.300,CA,QC,Lachine,45.45260,-73.71700
5072081,2017-06-21 14:38:45.340,CA,ON,Toronto,43.72900,-79.40318
5073025,2017-06-21 20:38:54.693,CA,AB,Rimbey,52.68666,-114.24981
5073582,2017-06-21 15:38:56.160,CA,ON,Kitchener,43.46000,-80.50000
5073809,2017-06-21 19:38:56.937,CA,QC,Chelsea,45.52820,-75.82630
5074090,2017-06-21 09:39:00.567,CA,NS,Halifax,44.66380,-63.47770
5074412,2017-06-21 15:38:58.193,CA,ON,Toronto,43.66814,-79.37550
5074542,2017-06-21 22:39:00.560,CA,NS,Dartmouth,44.68190,-63.57680
5074877,2017-06-21 00:39:01.170,CA,AB,Canmore,51.09730,-115.35700
5075081,2017-06-21 13:39:00.527,CA,NS,Cole Harbour,44.66130,-63.46323
5075257,2017-06-21 19:39:00.707,CA,ON,Saint Catharines,43.20627,-79.24278
5076260,2017-06-21 16:39:04.817,CA,AB,Calgary,51.05754,-113.97716
5076585,2017-06-21 21:39:06.973,CA,AB,Calgary,51.03752,-114.10096
5076808,2017-06-21 06:39:11.387,CA,ON,Thornhill,43.79280,-79.45490
5077318,2017-06-21 11:39:11.803,CA,QC,Sainte-Foy,46.76910,-71.29180
5077405,2017-06-21 11:39:14.273,CA,BC,Langley,49.11299,-122.66443
5077676,2017-06-21 18:39:13.947,CA,BC,Vancouver,49.25945,-123.12657
5077880,2017-06-21 03:39:13.623,CA,BC,Maple Ridge,49.17818,-122.54120
5078065,2017-06-21 09:39:15.830,CA,NS,Kentville,45.07650,-64.49460
5078136,2017-06-21 04:39:15.890,CA,NS,Middle Sackville,44.79513,-63.74334
5078231,2017-06-21 03:39:12.377,CA,QC,Lasalle,45.42590,-73.60650
5078659,2017-06-21 05:39:16.097,CA,AB,Edmonton,53.56586,-113.48801
5078908,2017-06-21 17:39:16.080,CA,BC,Maple Ridge,49.20580,-122.55200
5079921,2017-06-21 14:39:26.290,CA,AB,Strathmore,51.05723,-113.39633
5080420,2017-06-21 09:39:27.197,CA,AB,Edmonton,53.44700,-113.48300
5080544,2017-06-21 13:39:27.227,CA,ON,North York,43.74590,-79.35220
5080836,2017-06-21 19:39:28.430,CA,BC,Prince George,53.92800,-122.80933
5081133,2017-06-21 04:39:31.663,CA,ON,Burlington,43.35590,-79.83310
5081177,2017-06-21 19:39:31.260,CA,NS,Oxford Junction,45.67240,-63.75995
5081294,2017-06-21 00:39:27.920,CA,ON,Toronto,21.62794,39.20797
5081565,2017-06-21 19:39:33.240,CA,BC,Victoria,48.44000,-123.39418
5081682,2017-06-21 05:39:31.013,CA,ON,Oakville,43.41280,-79.73470
5081979,2017-06-21 10:39:35.003,CA,BC,Langley,49.08441,-122.54716
5082263,2017-06-21 06:39:35.057,CA,AB,Edmonton,53.44225,-113.44529
5082285,2017-06-21 02:39:36.073,CA,AB,Calgary,51.04457,-114.06529
5082983,2017-06-21 09:39:40.770,CA,AB,Edmonton,53.51505,-113.50584
5083070,2017-06-21 02:39:41.650,CA,QC,Montréal,45.60730,-73.51670
5083261,2017-06-21 18:39:39.987,CA,ON,Etobicoke,43.74799,-79.59997
5083525,2017-06-21 06:39:39.977,CA,ON,Brampton,43.76488,-79.72280
5083577,2017-06-21 15:39:41.480,CA,AB,Calgary,51.06736,-114.08280
5084534,2017-06-21 13:39:46.357,CA,ON,Mississauga,43.60360,-79.64840
5084823,2017-06-21 20:39:50.320,CA,NL,Bay Roberts,47.58330,-53.30000
5085577,2017-06-21 12:39:52.007,CA,ON,Pembroke,45.81000,-77.11662
5086299,2017-06-21 16:39:58.400,CA,AB,Calgary,50.97297,-113.99917
5086769,2017-06-21 08:39:58.907,CA,AB,Red Deer,52.24932,-113.74832
5087115,2017-06-21 14:40:00.243,CA,AB,Calgary,51.09140,-113.95300
5087127,2017-06-21 17:40:00.987,CA,AB,Big Valley,52.04090,-112.76800
5087554,2017-06-21 10:40:01.403,CA,ON,London,43.01776,-81.23715
5087596,2017-06-21 05:40:02.493,CA,ON,Brampton,43.70160,-79.75760
5087815,2017-06-21 17:40:01.400,CA,AB,Edmonton,53.45631,-113.49364
5087820,2017-06-21 09:40:02.407,CA,ON,Richmond Hill,43.90610,-79.43380
5088575,2017-06-21 11:40:10.220,CA,AB,Fort Saskatchewan,53.68725,-113.25001
5089079,2017-06-21 02:40:11.140,CA,AB,Edmonton,53.39775,-113.52537
5089585,2017-06-21 08:40:17.010,CA,ON,Etobicoke,43.71555,-79.55977
5090033,2017-06-21 02:40:20.400,CA,ON,Richmond Hill,43.86067,-79.42788
5091180,2017-06-21 10:40:18.693,CA,ON,Toronto,43.66693,-79.40541
5091261,2017-06-21 06:40:20.387,CA,ON,York,43.68606,-79.49238
5091831,2017-06-21 21:40:27.057,CA,AB,Calgary,51.08165,-114.16087
5092015,2017-06-21 05:40:25.930,CA,AB,Calgary,51.15057,-114.08078
5093182,2017-06-21 01:40:31.773,CA,ON,Kitchener,43.42342,-80.52732
5093366,2017-06-21 19:40:35.470,CA,BC,Parksville,49.28180,-124.30300
5093389,2017-06-21 18:40:32.620,CA,ON,Mississauga,43.58885,-79.72198
5093496,2017-06-21 05:40:35.540,CA,ON,York,43.69536,-79.46283
5093729,2017-06-21 06:40:34.590,CA,ON,Scarborough,43.78145,-79.24731
5094575,2017-06-21 21:40:40.677,CA,ON,Mississauga,43.53963,-79.67106
5094666,2017-06-21 13:40:42.560,CA,BC,Abbotsford,49.04505,-122.40802
5094700,2017-06-21 21:40:42.760,CA,AB,Calgary,51.10720,-113.95000
5095075,2017-06-21 12:40:41.010,CA,AB,Calgary,51.13845,-113.94255
5095224,2017-06-21 14:40:43.450,CA,ON,Belleville,44.29100,-77.35200
5095593,2017-06-21 19:40:45.070,CA,AB,Edmonton,53.49550,-113.58070
5095703,2017-06-21 00:40:42.777,CA,AB,Calgary,51.04992,-114.14574
5096086,2017-06-21 07:40:46.313,CA,SK,Regina,50.41100,-104.61800
5096287,2017-06-21 01:40:46.627,CA,ON,New Tecumseth,44.16500,-79.87200
5096891,2017-06-21 10:40:49.773,CA,ON,Mississauga,43.58596,-79.78283
5096901,2017-06-21 10:40:50.533,CA,ON,Ottawa,45.41513,-75.70124
5097490,2017-06-21 22:40:50.607,CA,ON,Toronto,43.73210,-79.53722
5098243,2017-06-21 17:40:57.250,CA,ON,Nipigon,49.02930,-88.26750
5098287,2017-06-21 03:40:57.297,CA,BC,Cumberland,49.62368,-125.01546
5098536,2017-06-21 19:40:58.687,CA,AB,Edmonton,53.46471,-113.58866
5099690,2017-06-21 01:41:03.490,CA,ON,Mississauga,43.56128,-79.71227
5099698,2017-06-21 01:41:04.187,CA,BC,Maple Ridge,49.21789,-122.60043
5100144,2017-06-21 09:41:05.950,CA,SK,Macrorie,51.41205,-107.15705
5102701,2017-06-21 00:41:17.623,CA,AB,Airdrie,51.29273,-114.03870
5102825,2017-06-21 06:41:18.960,CA,SK,Saskatoon,52.07328,-106.60885
5103016,2017-06-21 14:41:16.920,CA,QC,Longueuil,45.53330,-73.51670
5103442,2017-06-21 08:41:17.650,CA,AB,Rocky Mountain House,52.37147,-114.91095
5103862,2017-06-21 22:41:20.520,CA,AB,Red Deer,52.31317,-113.82795
5104012,2017-06-21 14:41:22.880,CA,BC,Langley,49.11298,-122.66414
5104086,2017-06-21 08:41:18.777,CA,ON,Niagara Falls,43.08398,-79.06054
5104165,2017-06-21 17:41:20.370,CA,ON,Scarborough,43.73046,-79.22689
5104747,2017-06-21 08:41:24.100,CA,SK,Saskatoon,52.14964,-106.71154
5105172,2017-06-21 08:41:26.567,CA,ON,Windsor,42.36169,-82.99888
5105533,2017-06-21 10:41:28.177,CA,ON,Waterloo,43.49312,-80.62382
5105661,2017-06-21 08:41:28.123,CA,AB,Calgary,50.88705,-114.07857
5105896,2017-06-21 05:41:27.813,CA,QC,Saint-Eustache,45.56819,-73.87170
5106290,2017-06-21 19:41:31.827,CA,ON,Toronto,43.64763,-79.39048
5106485,2017-06-21 13:41:32.540,CA,AB,Lethbridge,49.66735,-112.83455
5106906,2017-06-21 04:41:32.697,CA,AB,Okotoks,50.70089,-114.00378
5107149,2017-06-21 03:41:31.667,CA,BC,Surrey,49.14698,-122.94113
5107398,2017-06-21 09:41:32.507,CA,AB,Calgary,50.96950,-114.06900
5107532,2017-06-21 01:41:32.913,CA,AB,Calgary,51.01600,-114.15177
5107633,2017-06-21 11:41:31.833,CA,QC,Rimouski,48.46770,-68.51790
5107821,2017-06-21 06:41:32.610,CA,AB,Airdrie,51.29210,-114.04100
5107976,2017-06-21 07:41:33.380,CA,ON,Mississauga,43.56542,-79.61403
5108821,2017-06-21 17:41:42.657,CA,ON,North York,43.70720,-79.52530
5108840,2017-06-21 02:41:42.753,CA,ON,Etobicoke,43.63755,-79.54098
5108842,2017-06-21 21:41:43.117,CA,ON,Toronto,43.66205,-79.46025
5108993,2017-06-21 17:41:42.950,CA,AB,Sherwood Park,53.52320,-113.29504
5109249,2017-06-21 10:41:41.267,CA,ON,Scarborough,43.76267,-79.21041
5109410,2017-06-21 09:41:42.593,CA,ON,Woodbridge,43.78713,-79.56396
5110265,2017-06-21 11:41:48.017,CA,ON,Guelph,43.55403,-80.26876
5110517,2017-06-21 01:41:46.887,CA,ON,Toronto,43.64657,-79.40948
5110802,2017-06-21 02:41:45.227,CA,AB,Edmonton,53.48600,-113.66800
5110817,2017-06-21 19:41:48.043,CA,AB,Calgary,51.02595,-114.18439
5111126,2017-06-21 22:41:48.277,CA,ON,Burlington,43.39276,-79.78851
5111161,2017-06-21 04:41:48.317,CA,ON,Fort Erie,43.29958,-80.02658
5111579,2017-06-21 18:41:48.910,CA,QC,Côte-Saint-Luc,45.45675,-73.66776
5111699,2017-06-21 07:41:51.570,CA,QC,Westmount,45.48730,-73.60430
5112092,2017-06-21 08:41:48.153,CA,AB,Calgary,50.93180,-113.97200
5112379,2017-06-21 11:41:48.977,CA,AB,Ponoka,52.67286,-113.59770
5112555,2017-06-21 17:41:51.827,CA,AB,Edmonton,53.54370,-113.53300
5112594,2017-06-21 22:41:49.933,CA,ON,North Bay,46.26815,-79.38435
5112598,2017-06-21 02:41:51.497,CA,AB,Edmonton,53.59604,-113.48143
5113400,2017-06-21 06:41:55.800,CA,ON,Brampton,43.76010,-79.73580
5113418,2017-06-21 19:41:57.380,CA,BC,Victoria,48.42674,-123.34206
5113568,2017-06-21 04:41:57.900,CA,BC,Armstrong,50.43940,-119.20900
5113598,2017-06-21 01:41:58.797,CA,QC,Saint-Laurent,45.49860,-73.68260
5113886,2017-06-21 04:42:00.293,CA,BC,Langley,49.06230,-122.50000
5114118,2017-06-21 00:42:00.123,CA,BC,Port Moody,49.27796,-122.84695
5116405,2017-06-21 15:42:06.533,CA,AB,Edmonton,53.46474,-113.58873
5117150,2017-06-21 02:42:03.947,CA,ON,Richmond Hill,43.87975,-79.42275
5117644,2017-06-21 22:42:07.400,CA,AB,Edmonton,53.50723,-113.47435
5118036,2017-06-21 16:42:10.143,CA,ON,Toronto,43.66812,-79.37551
5118281,2017-06-21 00:42:11.083,CA,BC,Port Moody,49.27897,-122.85453
5118352,2017-06-21 12:42:11.260,CA,AB,Wood Buffalo,56.18498,-110.94202
5118358,2017-06-21 02:42:11.683,CA,QC,Québec,46.85050,-71.33570
5118565,2017-06-21 21:42:12.683,CA,ON,Windsor,42.30722,-82.82613
5118899,2017-06-21 11:42:11.660,CA,QC,Levis,46.77100,-71.18880
5119642,2017-06-21 06:42:17.920,CA,ON,Atikokan,48.76427,-91.62871
5120378,2017-06-21 22:42:19.667,CA,NS,Westchester Station,45.68995,-63.63578
5120811,2017-06-21 01:42:21.833,CA,ON,Richmond Hill,43.85059,-79.44218
5121403,2017-06-21 18:42:22.647,CA,AB,Edmonton,53.57956,-113.49085
5121663,2017-06-21 10:42:26.600,CA,ON,Barrie,44.39640,-79.66073
5122033,2017-06-21 11:42:28.217,CA,ON,Windsor,42.30900,-83.05200
5123125,2017-06-21 19:42:30.480,CA,ON,Mississauga,43.58040,-79.76050
5123137,2017-06-21 18:42:30.937,CA,BC,Vancouver,49.25838,-123.05882
5123285,2017-06-21 05:42:32.893,CA,BC,Vancouver,49.28128,-123.10830
5123309,2017-06-21 03:42:34.523,CA,AB,Taber,49.79315,-112.16358
5124032,2017-06-21 15:42:37.560,CA,ON,Markham,43.84860,-79.26170
5124712,2017-06-21 10:42:42.470,CA,AB,Red Deer,52.20300,-113.55200
5125550,2017-06-21 08:42:43.363,CA,ON,Mississauga,43.56911,-79.75323
5126035,2017-06-21 11:42:42.483,CA,AB,Calgary,51.12480,-113.93250
5126121,2017-06-21 17:42:42.547,CA,AB,Calgary,51.07766,-114.06668
5126425,2017-06-21 16:42:41.800,CA,ON,Sudbury,46.46253,-81.02759
5126459,2017-06-21 03:42:44.657,CA,AB,Edmonton,53.44105,-113.58922
5126754,2017-06-21 09:42:47.417,CA,AB,Edmonton,53.41490,-113.45700
5126827,2017-06-21 05:42:48.650,CA,SK,North Battleford,52.78640,-108.31400
5127317,2017-06-21 01:42:49.247,CA,AB,Edmonton,53.42165,-113.44379
5127629,2017-06-21 05:42:53.510,CA,AB,Calgary,51.04940,-114.06300
5127952,2017-06-21 22:42:57.140,CA,AB,Calgary,51.07102,-113.96010
5128171,2017-06-21 20:42:54.673,CA,ON,Toronto,43.63855,-79.43707
5128477,2017-06-21 17:42:58.357,CA,ON,Etobicoke,43.74580,-79.58638
5128711,2017-06-21 16:42:56.907,CA,AB,Stony Plain,53.53340,-114.00210
5129014,2017-06-21 06:42:58.683,CA,AB,Red Deer,52.28160,-113.84300
5129282,2017-06-21 00:42:58.303,CA,QC,Salaberry-De-Valleyfield,45.25152,-74.12760
5129496,2017-06-21 15:43:00.823,CA,BC,Ladysmith,48.99660,-123.81800
5129671,2017-06-21 01:42:57.293,CA,AB,Calgary,51.01590,-114.15190
5129796,2017-06-21 20:42:58.367,CA,ON,Ajax,43.86937,-79.03470
5130639,2017-06-21 05:43:00.673,CA,QC,Beauport,46.86810,-71.18610
5131271,2017-06-21 21:43:03.947,CA,SK,Ituna,51.17750,-103.49900
5132304,2017-06-21 06:43:12.717,CA,ON,Toronto,43.64831,-79.41759
5132461,2017-06-21 20:43:08.270,CA,NS,Halifax,44.65330,-63.66750
5132712,2017-06-21 20:43:09.533,CA,AB,Edmonton,53.42260,-113.51200
5133362,2017-06-21 18:43:13.460,CA,AB,Calgary,50.96850,-114.07000
5133477,2017-06-21 08:43:13.473,CA,AB,Calgary,51.02091,-113.98100
5134310,2017-06-21 00:43:19.783,CA,SK,Saskatoon,52.14550,-106.58600
5134576,2017-06-21 21:43:18.920,CA,BC,Powell River,49.94500,-124.39100
5135012,2017-06-21 22:43:23.597,CA,AB,Edmonton,53.54347,-113.49800
5135418,2017-06-21 01:43:23.607,CA,AB,Edmonton,53.55050,-113.50980
5135706,2017-06-21 21:43:24.797,CA,AB,Edmonton,53.44139,-113.57743
5136743,2017-06-21 16:43:28.663,CA,AB,Calgary,50.91730,-114.05000
5136934,2017-06-21 08:43:28.550,CA,ON,Kitchener,43.43190,-80.42856
5137145,2017-06-21 20:43:28.647,CA,AB,Calgary,50.93505,-114.01642
5137605,2017-06-21 10:43:30.750,CA,AB,Brooks,50.56200,-111.90600
5139244,2017-06-21 08:43:34.090,CA,AB,Edmonton,53.47820,-113.59700
5139405,2017-06-21 07:43:35.227,CA,ON,Mississauga,43.58917,-79.63095
5139415,2017-06-21 09:43:38.423,CA,NL,Mount Pearl,47.52575,-52.80149
5139936,2017-06-21 11:43:44.247,CA,AB,Edmonton,53.46364,-113.42265
5141627,2017-06-21 03:43:49.263,CA,AB,Calgary,51.06270,-114.11740
5142067,2017-06-21 03:43:49.240,CA,ON,Minden,45.04782,-78.50426
5142305,2017-06-21 22:43:49.183,CA,AB,Chestermere,51.04410,-113.82300
5143482,2017-06-21 06:43:54.000,CA,AB,Red Deer,52.26980,-113.81800
5143675,2017-06-21 18:43:53.357,CA,SK,Regina,50.46290,-104.65400
5143880,2017-06-21 22:43:59.500,CA,ON,Midland,44.75007,-79.88050
5144153,2017-06-21 19:43:59.690,CA,BC,Vancouver,49.28402,-123.11425
5144163,2017-06-21 01:43:56.643,CA,BC,Kamloops,50.69580,-120.36100
5144219,2017-06-21 16:43:57.370,CA,AB,Calgary,51.11935,-114.07621
5144404,2017-06-21 10:43:59.653,CA,ON,Kingston,44.23200,-76.48000
5145423,2017-06-21 03:44:04.807,CA,ON,Ottawa,45.41565,-75.68167
5145482,2017-06-21 03:44:00.520,CA,ON,Burlington,43.33000,-79.80300
5145993,2017-06-21 05:44:04.320,CA,AB,Onoway,53.70920,-114.19400
5146360,2017-06-21 20:44:04.230,CA,AB,Pincher Creek,49.46550,-113.95000
5148523,2017-06-21 01:44:12.850,CA,ON,Windsor,42.30370,-82.94590
5148985,2017-06-21 00:44:12.883,CA,AB,Edmonton,53.45830,-113.56900
5149339,2017-06-21 15:44:13.253,CA,AB,Edmonton,53.54673,-113.49599
5150626,2017-06-21 19:44:19.790,CA,AB,Edmonton,53.46280,-113.44410
5150845,2017-06-21 13:44:19.353,CA,SK,Regina,50.47770,-104.57800
5151260,2017-06-21 14:44:19.960,CA,ON,North York,43.73090,-79.50758
5151326,2017-06-21 17:44:20.437,CA,AB,Edmonton,53.46043,-113.39209
5151695,2017-06-21 09:44:19.707,CA,ON,Brampton,43.68523,-79.70825
5152082,2017-06-21 21:44:21.217,CA,ON,Sault Ste Marie,46.50610,-84.30854
5153208,2017-06-21 11:44:23.610,CA,AB,Edmonton,53.50507,-113.63345
5153572,2017-06-21 18:44:29.313,CA,AB,Edmonton,53.42072,-113.43573
5153657,2017-06-21 16:44:28.493,CA,AB,Edmonton,53.62668,-113.52235
5154424,2017-06-21 00:44:28.470,CA,AB,Edmonton,53.52304,-113.49355
5154854,2017-06-21 00:44:31.530,CA,AB,Edmonton,53.42880,-113.45367
5155808,2017-06-21 07:44:37.610,CA,ON,Toronto,43.65361,-79.35782
5155978,2017-06-21 21:44:38.413,CA,ON,Georgetown,43.63100,-79.89650
5156883,2017-06-21 21:44:43.093,CA,ON,Sarnia,43.00180,-82.38400
5157001,2017-06-21 08:44:43.793,CA,ON,Richmond Hill,43.86250,-79.43530
5158273,2017-06-21 04:44:51.027,CA,ON,Burlington,43.35586,-79.83313
5158311,2017-06-21 19:44:47.960,CA,QC,Montréal,45.50031,-73.63860
5158789,2017-06-21 15:44:53.830,CA,ON,Atwood,43.68420,-81.01660
5159333,2017-06-21 19:44:58.593,CA,QC,Montréal,45.57176,-73.56866
5159693,2017-06-21 04:44:59.197,CA,ON,Toronto,43.65831,-79.38545
5160705,2017-06-21 00:45:06.227,CA,AB,Edmonton,53.50982,-113.64828
5161174,2017-06-21 04:45:07.277,CA,NB,Moncton,46.10252,-64.77301
5161477,2017-06-21 19:45:05.913,CA,ON,Oakville,43.40541,-79.73454
5161987,2017-06-21 13:45:06.210,CA,AB,Edmonton,53.60368,-113.39550
5162708,2017-06-21 14:45:15.033,CA,AB,Edmonton,53.53235,-113.57952
5163186,2017-06-21 03:45:14.933,CA,ON,Etobicoke,43.73390,-79.59234
5163405,2017-06-21 02:45:18.557,CA,SK,Regina,50.46200,-104.63100
5164556,2017-06-21 22:45:20.800,CA,PE,Coleman,46.66670,-64.06670
5164889,2017-06-21 13:45:20.783,CA,ON,Toronto,43.65290,-79.48250
5165451,2017-06-21 05:45:21.650,CA,AB,Edmonton,53.50371,-113.51619
5165938,2017-06-21 15:45:25.210,CA,QC,Charny,46.72076,-71.26435
5166591,2017-06-21 18:45:28.523,CA,SK,Saskatoon,52.07798,-106.65607
5167115,2017-06-21 17:45:30.243,CA,ON,Ajax,43.82700,-78.99900
5167177,2017-06-21 03:45:33.760,CA,BC,Vancouver,49.27003,-123.16682
5167968,2017-06-21 17:45:35.930,CA,ON,Thunder Bay,48.32300,-89.33050
5169419,2017-06-21 17:45:35.937,CA,ON,Red Lake,51.03410,-93.83400
5170023,2017-06-21 22:45:39.807,CA,BC,Vancouver,49.36160,-123.19460
5170091,2017-06-21 20:45:41.163,CA,AB,Calgary,51.04710,-114.06500
5170216,2017-06-21 20:45:40.627,CA,ON,Bradford,44.12625,-79.57837
5171251,2017-06-21 11:45:45.330,CA,ON,Dundas,43.25511,-79.97190
5171316,2017-06-21 19:45:43.683,CA,SK,Saskatoon,52.13165,-106.73417
5172120,2017-06-21 19:45:45.467,CA,ON,Oshawa,43.92800,-78.87400
5172169,2017-06-21 18:45:45.340,CA,AB,Edmonton,53.55503,-113.52177
5172321,2017-06-21 22:45:48.080,CA,AB,Calgary,51.12988,-114.18844
5172519,2017-06-21 17:45:49.340,CA,ON,North York,43.73940,-79.43456
5172733,2017-06-21 15:45:51.333,CA,AB,Calgary,50.93694,-114.02517
5172953,2017-06-21 18:45:51.363,CA,AB,Calgary,51.06510,-113.94200
5173057,2017-06-21 07:45:53.370,CA,MB,Steinbach,49.51461,-96.67744
5173060,2017-06-21 16:45:54.340,CA,AB,Edmonton,53.44234,-113.44517
5173344,2017-06-21 22:45:55.687,CA,AB,Claresholm,50.02460,-113.58400
5173438,2017-06-21 05:45:55.780,CA,AB,Calgary,50.90356,-113.96486
5173490,2017-06-21 22:45:52.550,CA,AB,Calgary,51.02325,-114.00238
5173898,2017-06-21 05:45:56.603,CA,AB,Calgary,51.04440,-114.14000
5174062,2017-06-21 12:45:58.903,CA,ON,Hawkesbury,45.59190,-74.57790
5174101,2017-06-21 20:45:55.673,CA,ON,Douro-Dummer,44.41840,-78.26640
5174408,2017-06-21 06:45:56.277,CA,AB,Calgary,51.11890,-114.15990
5174712,2017-06-21 07:45:58.863,CA,ON,Etobicoke,43.66020,-79.53060
5174851,2017-06-21 11:46:00.257,CA,ON,North York,43.76964,-79.41293
5175344,2017-06-21 18:46:00.473,CA,ON,Kitchener,43.44916,-80.44188
5175387,2017-06-21 06:45:56.497,CA,AB,Calgary,51.08338,-113.97778
5175892,2017-06-21 04:45:58.600,CA,ON,Ottawa,45.44558,-75.64762
5176170,2017-06-21 15:45:58.933,CA,ON,Oshawa,43.89189,-78.88283
5176797,2017-06-21 01:46:06.380,CA,QC,Pierrefonds,45.50325,-73.77436
5176875,2017-06-21 07:46:01.890,CA,AB,Calgary,51.11765,-113.94998
5177635,2017-06-21 01:46:06.830,CA,ON,North York,43.75570,-79.51950
5177830,2017-06-21 16:46:06.397,CA,QC,Lennoxville,45.37000,-71.85700
5178105,2017-06-21 04:46:06.987,CA,QC,Varennes,45.68340,-73.43250
5178192,2017-06-21 01:46:10.943,CA,ON,Brantford,43.13940,-80.26500
5180887,2017-06-21 12:46:14.850,CA,ON,Ottawa,45.42340,-75.69790
5180935,2017-06-21 04:46:14.880,CA,ON,Kanata,45.36350,-76.03390
5180965,2017-06-21 13:46:15.007,CA,ON,Toronto,43.66417,-79.38053
5181373,2017-06-21 00:46:14.840,CA,ON,Ottawa,45.41660,-75.69040
5181788,2017-06-21 17:46:17.170,CA,ON,Brantford,43.14861,-80.24079
5182079,2017-06-21 09:46:21.663,CA,ON,Ajax,43.87730,-79.00550
5182545,2017-06-21 16:46:26.233,CA,AB,Calgary,50.95462,-114.11521
5182737,2017-06-21 19:46:23.017,CA,ON,Toronto,43.69000,-79.32600
5182990,2017-06-21 12:46:27.183,CA,ON,Dundas,43.24990,-79.97270
5184012,2017-06-21 14:46:30.247,CA,AB,Calgary,51.05309,-114.01894
5184018,2017-06-21 01:46:30.760,CA,ON,Scarborough,43.83593,-79.22782
5184192,2017-06-21 11:46:28.677,CA,AB,Spruce Grove,53.54941,-113.88315
5184274,2017-06-21 08:46:29.577,CA,ON,Dryden,49.72706,-92.60177
5184348,2017-06-21 22:46:29.607,CA,NL,St. John's,47.55020,-52.73042
5184547,2017-06-21 09:46:36.913,CA,SK,Saskatoon,52.16216,-106.65204
5185925,2017-06-21 13:46:41.547,CA,AB,Calgary,50.95639,-114.12737
5186426,2017-06-21 07:46:41.840,CA,AB,Calgary,50.90412,-114.10883
5186557,2017-06-21 01:46:44.970,CA,AB,Calgary,51.03696,-114.11970
5186848,2017-06-21 22:46:45.787,CA,ON,North York,43.77080,-79.33120
5186940,2017-06-21 07:46:45.227,CA,ON,Huntsville,45.32083,-79.25663
5187245,2017-06-21 06:46:51.840,CA,ON,Toronto,43.66770,-79.38590
5187674,2017-06-21 00:46:51.790,CA,ON,Guelph,43.56482,-80.23727
